name,avg,var,count,color,rarity,legendary,x,y,freq
wall_of_lost_thoughts,9.122648083623693,13.640242000428964,4305,U,uncommon,0,-0.015364033852835518,-0.37337240826132684,15806
windstorm_drake,3.244597249508841,4.06492660596493,3054,U,uncommon,0,-0.05147904882895876,-0.5561276142606608,9540
awaken_the_erstwhile,9.748382923673997,15.175369312619136,1546,B,rare,0,-0.18162902144839543,0.18487870920769134,6469
bankrupt_in_blood,10.123614376889487,10.938700003125518,2977,B,uncommon,0,-0.25593078103011735,0.2521691178181975,12091
blade_juggler,5.558387096774194,7.763365140478669,6200,B,common,0,-0.3118394271164457,0.4918577549052074,20264
bladebrand,8.9583025284637,9.700464485143689,6763,B,common,0,-0.30779026289577704,0.4348277080725554,23031
bloodmist_infiltrator,6.030316949931098,9.125401507259783,2177,B,uncommon,0,-0.41343501083461587,0.3894356567483939,7114
carrion_imp,9.748585712406262,9.274904262124505,7601,B,common,0,-0.3965327702982474,0.26940216501909714,27657
catacomb_crocodile,9.131998839570642,9.319681035101643,3447,B,common,0,-0.3933792391673347,0.31659421881415967,13228
clear_the_stage,3.7087243656586724,4.470598198964883,2877,B,uncommon,0,-0.3631927485604831,0.4192655439035234,8263
consign_to_the_pit,5.755273507329282,8.298171153295277,5594,B,common,0,-0.44109259274350787,0.3402342520422836,17929
cry_of_the_carnarium,4.362026213248317,6.570318529954028,2823,B,uncommon,0,-0.36387718898675603,0.36675537867279345,8416
dead_revels,7.346843699044957,9.195096606597264,4293,B,common,0,-0.36479290131263054,0.44473274415061126,15429
debtors'_transport,9.505920344456404,9.212648839008422,5574,B,common,0,-0.44799183354408534,0.24130386849752875,20604
drill_bit,6.30919395465995,8.907547713011311,1588,B,uncommon,0,-0.28019167437009235,0.4451082861236308,5198
font_of_agonies,10.596579476861168,13.719545644085843,1988,B,rare,0,-0.16698030084149845,0.15444861706623933,7756
grotesque_demise,1.6292501164415463,0.559330737162306,2147,B,common,0,-0.46356193137580615,0.3682527855842145,9445
gutterbones,3.5882638215324927,5.822228896450575,2062,B,rare,0,-0.3375347052971867,0.3996792032641307,6030
ill-gotten_inheritance,8.949618866126727,11.713397901425873,8396,B,common,0,-0.35743133221046136,0.285297166228546,28487
noxious_groodion,7.965103448275862,9.66402360998811,7250,B,common,0,-0.4095178188546309,0.3652929500012734,25014
orzhov_enforcer,3.0011005135730007,3.4508425159425102,2726,B,uncommon,0,-0.49705522752568054,0.2966256921253393,9078
orzhov_racketeers,3.3603971962616823,3.645230683356625,1712,B,uncommon,0,-0.48860785084423874,0.30964472041833585,6050
pestilent_spirit,1.0099091659785302,0.011462502071228436,1211,B,rare,0,-0.3390192691645123,0.4407224396415962,3489
plague_wight,8.845909871811815,9.472225572952635,7567,B,common,0,-0.39166023303525177,0.40885262657146865,25845
priest_of_forgotten_gods,1.0116429495472186,0.011507391273059555,773,B,rare,0,-0.4765161943446934,0.2769297980825047,2402
rakdos_trumpeter,10.370286085825748,10.240976641171805,12304,B,common,0,-0.20485110015116978,0.4357514889503523,45763
spawn_of_mayhem,1.0,0.0,931,B,mythic,0,-0.2788408946087913,0.37441250151235617,2592
spire_mangler,4.7649086521889,6.2011953467055605,2901,B,uncommon,0,-0.46302135970622765,0.3101978730485312,8711
thirsting_shade,10.737653903396023,8.381587189647528,7391,B,common,0,-0.3043083714609931,0.27627494292516913,30234
undercity_scavenger,7.935893263911487,9.551048152616518,6146,B,common,0,-0.43498767459170645,0.37266813310858976,20756
undercity's_embrace,6.928224500809498,9.728793231844396,5559,B,common,0,-0.39180083580762537,0.35558910378650865,18055
vindictive_vampire,4.476573728082783,6.440310652152556,3479,B,uncommon,0,-0.48001010745086997,0.3158878514983493,9831
act_of_treason,9.163200891199406,9.78528526116519,5386,R,common,0,0.12558762007895594,0.48914356852509994,20406
amplifire,4.357058823529412,7.4872148788927335,1700,R,rare,0,0.2257166876876431,0.4379824021729623,5125
burn_bright,10.045063498566162,8.790677187692635,4882,R,common,0,0.17647558266839664,0.4566567449213576,19415
burning-tree_vandal,6.391077290361086,8.071916804232108,6702,R,common,0,0.26775465871210813,0.5158936268560809,22032
cavalcade_of_calamity,10.452696456086287,11.897069000311019,3245,R,uncommon,0,0.04424808125125002,0.33756336276088883,13319
clamor_shaman,2.775,2.7961698717948718,1560,R,uncommon,0,0.22988197443500108,0.5323136624622051,6147
dagger_caster,3.1567916162837566,3.887951657100209,2481,R,uncommon,0,0.15530620391892838,0.5418020331448993,8050
deface,11.611423626135872,5.621401305179582,4622,R,common,0,0.155886025818362,0.3574482522194008,21941
electrodominance,1.00546875,0.005438842773437499,1280,R,rare,0,0.20838103085351062,0.47949037794735905,3715
feral_maaka,10.449602741860103,7.831507475773757,6419,R,common,0,0.24838337745084,0.4210466545031152,25477
flames_of_the_raze-boar,1.5038232795242141,0.39272115143767294,1177,R,uncommon,0,0.29482593564452547,0.4757479318998112,4711
gates_ablaze,4.228786251342642,7.368709482775529,1862,R,uncommon,0,0.2244001580026836,0.3546560246364615,5041
ghor-clan_wrecker,6.836010709504685,8.737721524204808,4482,R,common,0,0.28895115988441633,0.49529209606478325,15326
goblin_gathering,7.82258064516129,11.481105305495902,8742,R,common,0,0.10235007227057234,0.5457934775841692,27464
gravel-hide_goblin,10.202412299328973,10.097566592261876,11773,R,common,0,0.34215519346780454,0.36687650674335587,42862
immolation_shaman,2.518118735543562,3.1147449573745,1297,R,rare,0,0.14530066154315174,0.499003667371935,4459
light_up_the_stage,6.056948228882834,9.834631558627652,3670,R,uncommon,0,0.10107766730359456,0.5279570130697395,10849
mirror_march,7.86374695863747,16.89530372185815,2055,R,rare,0,0.11623340286755654,0.28823085415655547,6866
rix_maadi_reveler,2.9446349828515435,5.802422221000601,2041,R,rare,0,-0.011259881570218105,0.5612726946441915,6445
rubble_reading,11.878435517970402,5.764291844150735,4730,R,common,0,0.13362709519739188,0.29585426348674193,23980
rubblebelt_recluse,7.72933523718864,9.567546551585565,6303,R,common,0,0.24840495256360984,0.5080595294100075,20784
rumbling_ruin,4.71580547112462,6.5671564687441295,1974,R,uncommon,0,0.3558327721571768,0.4266989288943681,5856
scorchmark,3.209782893015956,3.2162579439710184,3823,R,common,0,0.17459028124804063,0.5590004541539957,15382
skarrgan_hellkite,1.0,0.0,873,R,mythic,0,0.2742027848609896,0.4300384127523255,2492
skewer_the_critics,1.8022823779193207,0.8183918183518827,3768,R,common,0,0.1530390246505105,0.566648231551275,15887
smelt-ward_ignus,4.324519230769231,4.7464500893737664,1248,R,uncommon,0,0.1742532380656496,0.5403489515758789,4412
spear_spewer,9.10469798657718,11.247892229386755,9685,R,common,0,0.05491615718374956,0.5262177925060922,33168
spikewheel_acrobat,7.146425495262704,9.123549525528572,3483,R,common,0,0.13471940148243775,0.5543939510704624,13208
storm_strike,8.27479065667695,9.248200980855849,4538,R,common,0,0.24367366843865249,0.5015306871406999,16646
tin_street_dodger,8.245543945912722,11.733500426310922,3254,R,uncommon,0,0.10944363811792647,0.4657385120687938,10998
axebane_beast,7.635159010600707,8.939623679073698,3396,G,common,0,0.5455051745397285,0.07881431913753935,12405
biogenic_ooze,1.002219755826859,0.00221482851092817,901,G,mythic,0,0.44336492840273567,-0.0800605468694974,2579
biogenic_upgrade,3.5690532745164574,4.174651394175738,2947,G,uncommon,0,0.5481123884429112,-0.1317301687038772,9396
end-raze_forerunners,1.0016038492381716,0.0016012769057928281,1247,G,rare,0,0.5379615669198666,0.016060034499679614,3698
enraged_ceratok,3.2858761329305137,3.6882899423608766,2648,G,uncommon,0,0.5742255850401686,0.016573197384456777,8804
gatebreaker_ram,3.1533505154639174,3.7157447877918313,2328,G,uncommon,0,0.5153208071740828,-0.07007690716821381,7347
gift_of_strength,8.961379716981131,9.071032058645201,6784,G,common,0,0.5034868327325206,0.05808874778254238,24318
growth-chamber_guardian,1.2506527415143602,0.3009678071748165,1149,G,rare,0,0.5167464123592436,-0.15956299511865382,3801
gruul_beastmaster,4.383037694013304,5.775122479732155,3608,G,uncommon,0,0.5620341412091173,0.06855582643054459,10328
guardian_project,1.324455205811138,0.5266900785019552,826,G,rare,0,0.5085645240558891,-0.11083302004867193,2805
incubation_druid,1.0047732696897376,0.004750485586206504,1257,G,rare,0,0.5013178058307638,-0.1393539338578885,3759
mammoth_spider,7.109107142857143,8.874702774234693,5600,G,common,0,0.5514079893892155,0.008028105030822238,19299
open_the_gates,5.872096277637839,7.860774698819058,3573,G,common,0,0.5294792056892067,-0.04570586473944094,12946
rampage_of_the_clans,10.692853762423095,12.664298197734306,2113,G,rare,0,0.21726936511110048,0.028947515724347568,8225
rampaging_rendhorn,6.556195596518177,8.643155418987266,7812,G,common,0,0.5571994803423297,0.08412703858949867,24456
regenesis,6.3697521497218,10.450536762040143,1977,G,uncommon,0,0.46213454074448707,-0.08647914390838775,7130
root_snare,11.5500564546481,6.1887815173247285,5314,G,common,0,0.3136319533483958,-0.024655104024684037,24792
sagittars'_volley,10.4831848996411,7.7079121214681106,7523,G,common,0,0.4088238736924935,-0.0005617931393993357,29238
saruli_caretaker,10.031088805241879,9.454352041883597,7173,G,common,0,0.4044071784270136,-0.04116477155942216,27306
sauroform_hybrid,5.3265759511246875,6.7122873317071265,7202,G,common,0,0.5772564010132987,-0.04681082442492549,24428
silhana_wayfinder,5.465986394557823,7.61327456152529,4116,G,uncommon,0,0.5201227100754294,-0.011301690545336708,12434
steeple_creeper,9.934256632738194,10.40315319761369,11986,G,common,0,0.4506680177218474,-0.20202712693972238,38905
stony_strength,7.862807295796986,9.364048899423377,6305,G,common,0,0.5482553488302119,-0.06372638718233974,22154
sylvan_brushstrider,9.130876330876331,9.019562622707587,6105,G,common,0,0.5052326402265109,0.034439601195351756,22374
territorial_boar,8.898819023300351,9.632596754033262,9399,G,common,0,0.5206753338746403,0.10479428997162807,31980
titanic_brawl,2.727272727272727,2.5077093869495495,2211,G,common,0,0.5833672065061591,-0.05381529247937852,11087
tower_defense,9.138310185185185,10.967560107488854,1728,G,uncommon,0,0.35295987267904566,-0.059119226061080665,6651
trollbred_guardian,1.4881305637982196,0.42790065951095824,2022,G,uncommon,0,0.5666930353028377,-0.10495575052215107,7484
wilderness_reclamation,4.727556596409055,14.513596605891305,1281,G,uncommon,0,0.46139879203017425,-0.17910096222816846,4412
wrecking_beast,8.453753680078508,10.253749403507065,8152,G,common,0,0.4690581995817552,0.04175482302278082,29702
absorb,7.2599685204617,16.53918446910348,3812,Multi,rare,0,-0.1737562150362193,-0.3977488632884323,11008
aeromunculus,6.948974391642247,12.540459197840836,15698,Multi,common,0,0.4156349999620762,-0.36219846157859614,41675
applied_biomancy,7.44754186925986,13.103217890602448,9255,Multi,common,0,0.4379340691731072,-0.35273985215875203,26951
azorius_knight-arbiter,7.694838658526916,12.933674304025223,12613,Multi,common,0,-0.2665469727831858,-0.49450583540807036,33338
azorius_skyguard,6.118710001254863,12.691140712612988,7969,Multi,uncommon,0,-0.23846608636909947,-0.4865980738961774,19634
basilica_bell-haunt,4.101010101010101,8.400216948861287,3762,Multi,uncommon,0,-0.5853302081941265,0.06636816068124023,11512
bedevil,1.1044234952864393,0.2762603456698714,1379,Multi,rare,0,-0.15016394857502452,0.5355817383981307,6199
biomancer's_familiar,1.5990756787983824,1.8796987412397907,1731,Multi,rare,0,0.44864634184892943,-0.34226801253147526,6187
bolrac-clan_crusher,5.7243076923076925,11.977327084812623,4875,Multi,uncommon,0,0.4958515148425816,0.2580408035670964,12628
captive_audience,5.575067750677507,14.932711716277055,1845,Multi,mythic,0,-0.0970165711203824,0.42184330684382215,4612
cindervines,9.100990731863215,17.569219216596746,3129,Multi,rare,0,0.25830976827147767,0.17674841352232604,11466
clan_guildmage,6.193147013782542,12.473222561847898,5224,Multi,uncommon,0,0.4581559910461552,0.3301763087073561,13367
combine_guildmage,6.121347277760689,12.379768840025655,6502,Multi,uncommon,0,0.42243188861487746,-0.3413078049349801,17107
cult_guildmage,6.260584376863447,12.922952471065797,5031,Multi,uncommon,0,-0.10976597322420575,0.5642715168434098,13118
deputy_of_detention,1.4786967418546366,1.6442830132976551,1596,Multi,rare,0,-0.28001977076687695,-0.4731497729338593,6654
domri_chaos_bringer,1.0278086763070078,0.05818107129290857,899,Multi,mythic,1,0.392386898528839,0.2557158950856156,3850
dovin_grand_arbiter,1.0287026406429391,0.0531371228288479,871,Multi,mythic,1,-0.27127401813166946,-0.4172904969452541,4056
dovin's_acuity,6.3684654300168635,14.406391742902724,3558,Multi,uncommon,0,-0.26246625906738563,-0.48497813915801136,9557
emergency_powers,9.225239616613418,17.575997679538087,1878,Multi,mythic,0,-0.0808103369620635,-0.2031921405702381,7008
ethereal_absolution,1.014696876913656,0.02182931717946862,1633,Multi,rare,0,-0.5455642584186647,0.0057779283606941255,6379
final_payment,5.889325842696629,12.552133253377098,8900,Multi,common,0,-0.5849744758040699,0.05510252713706889,24727
fireblade_artist,6.2397641112047175,13.321620163396071,5935,Multi,uncommon,0,-0.12302007645630286,0.5600661956005261,15026
frenzied_arynx,5.6928484107579465,11.240315602937573,9816,Multi,common,0,0.48759626522532284,0.30744577869119033,27064
frilled_mystic,3.914767096134787,8.161615431385126,5045,Multi,uncommon,0,0.4073436611387448,-0.380693273413691,15484
galloping_lizrog,5.786311657279399,11.998713465593758,5859,Multi,uncommon,0,0.4516502893538949,-0.30588921459957963,14845
get_the_point,4.937622468974526,10.380280609048814,9186,Multi,common,0,-0.11075601507118284,0.5731901266633758,27762
grasping_thrull,7.386635697695194,13.260017929281329,11194,Multi,common,0,-0.5716367584155952,0.06124627096332755,29472
growth_spiral,8.807921404811635,12.879559746897757,12927,Multi,common,0,0.39535612214354837,-0.2987673198725544,38596
gruul_spellbreaker,1.0901909150757076,0.22952195170153267,1519,Multi,rare,0,0.4425740481570288,0.3296812664160688,5848
gyre_engineer,5.327474560592044,11.194888071739516,5405,Multi,uncommon,0,0.4296629774821734,-0.36565154919678416,14067
hackrobat,6.411607738492328,13.215168796097554,5996,Multi,uncommon,0,-0.11708787479381318,0.5551030423785055,15068
high_alert,7.087882307394502,16.653136165784534,5166,Multi,uncommon,0,-0.22806734918155674,-0.463292603679368,13013
hydroid_krasis,1.0145530145530146,0.014341224320434297,962,Multi,mythic,0,0.34597756298558563,-0.3174154883579854,3926
imperious_oligarch,7.150840527033167,13.110913650624711,11005,Multi,common,0,-0.5819504137737737,0.08152351580915257,29355
judith_the_scourge_diva,1.1175074183976261,0.30785372768977454,1685,Multi,rare,1,-0.12277013585592231,0.5286524704649628,7060
kaya_orzhov_usurper,7.55614220344949,18.431290150844703,2841,Multi,mythic,1,-0.22839282886659182,0.05717377934795759,9533
kaya's_wrath,1.043343653250774,0.10183649800151442,1292,Multi,rare,0,-0.5464300965017806,0.043266613720389424,5602
knight_of_the_last_breath,8.845456507662421,14.088354599500603,4633,Multi,uncommon,0,-0.48247651532246344,0.06654832732804422,13967
lavinia_azorius_renegade,9.27766463000679,15.910682393976389,2946,Multi,rare,1,-0.13896512666051242,-0.23854549735166117,10317
lawmage's_binding,4.775230139788612,10.101967429135916,11732,Multi,common,0,-0.2536802748759045,-0.5208810348583465,34531
macabre_mockery,9.232750147434638,13.730769377911813,5087,Multi,uncommon,0,-0.08458399088448712,0.4406505241600038,16140
mortify,1.6369541681703357,1.14860191020547,2771,Multi,uncommon,0,-0.5820441647082811,0.03304064786782222,12012
nikya_of_the_old_ways,3.2182974214058637,6.812819566786003,2831,Multi,rare,1,0.4426771325493586,0.2780462910601443,6929
pitiless_pontiff,6.603074772886093,13.744267275331449,5724,Multi,uncommon,0,-0.5569923456570923,0.11112945483436477,14718
prime_speaker_vannifar,5.242101526446574,13.114975775279886,2817,Multi,mythic,1,0.31463663458365826,-0.2548198213511635,7123
rafter_demon,9.888874498122005,11.479167765754266,7721,Multi,common,0,-0.06690101422597915,0.5249229071792726,25854
rakdos_firewheeler,3.2847663809787115,6.404946261429894,3617,Multi,uncommon,0,-0.10744585311840282,0.5722897359830954,12071
rakdos_roustabout,8.469402673350041,12.648604321563445,9576,Multi,common,0,-0.09594280259918368,0.5655141997503544,26338
rakdos_the_showstopper,1.0221445221445222,0.03564015626952691,858,Multi,mythic,1,-0.10188581953676865,0.4887562613625808,3820
ravager_wurm,1.0079545454545455,0.010163997933884297,880,Multi,mythic,0,0.4907572059207932,0.20440918353432047,3033
rhythm_of_the_wild,4.939846791410273,10.688959765551365,7963,Multi,uncommon,0,0.45972569951493714,0.26158540641760764,18681
rubblebelt_runner,8.427823210511807,12.24019618964045,10883,Multi,common,0,0.44832690112544454,0.32734802903273974,31457
savage_smash,4.979111544353154,10.131578712108755,7181,Multi,common,0,0.49369340497955727,0.30768581971192155,22123
senate_guildmage,5.771418779986292,11.830547061772057,5836,Multi,uncommon,0,-0.28308403836854,-0.49235144463303737,15173
seraph_of_the_scales,1.015228426395939,0.023118348836610063,985,Multi,mythic,0,-0.5043856082899821,0.09125911310300433,3711
sharktocrab,4.878388554216867,10.0862397727204,7968,Multi,uncommon,0,0.46469214854943747,-0.31117460149410575,19333
simic_ascendancy,2.8059490084985836,6.42740559135643,2118,Multi,rare,0,0.42063740791847204,-0.32667160975971826,6288
sphinx_of_new_prahv,3.739576054041463,8.426006528865214,4293,Multi,uncommon,0,-0.25071497335491294,-0.5145096304652718,13643
sphinx's_insight,9.781108793882517,11.194961161956035,11508,Multi,common,0,-0.22522769376667756,-0.43015216921952965,37323
sunder_shaman,3.804946712246129,7.563402033154785,4973,Multi,uncommon,0,0.4731467377452045,0.3233387638476678,13022
syndicate_guildmage,6.440716344174557,13.068634480675643,4858,Multi,uncommon,0,-0.5711166838297697,0.07289723198945969,12634
teysa_karlov,2.4473684210526314,4.600945087176144,2584,Multi,rare,1,-0.5595390806368811,0.08934635988305341,7097
